NOG,Start_date,End_date,Modality,Category,Event_description,Buyer_entity,Buyer_sub_entity,Seller,Qty_of_offers,Amount,Qty,Unit_of_measurement,Qty_sum,bigger_than,days
12349682,2020-04-02,2020-04-03,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"270 LACTULOSA, JARABE 10 G715 ML FRASCOS DE 240 ML, CODIGO IGSS: 223",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO ANTIGUA GUATEMALA, SACATEPEQUEZ",SERVICIO DE COMERCIO INTERNACIONAL SOCIEDAD ANONIMA,2,22950.0,270,Frasco - 240 Mililitro(ml),270,False,1 days 00:01:25.000000000
12349690,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,METOTREXATO SODICO TABLETA 2.5 MG CANTIDAD 1200 PEDIDO 934/2020 CODIGO IGSS 670,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,POLICLINICA,"NUEVOS ETICOS NEOETHICALS, SOCIEDAD ANONIMA",2,2100.0,1200,Unidad - 1 Unidad,1200,False,3 days 20:27:10.000000000
12349712,2020-04-02,2020-10-14,Procedimientos regulados por el artículo 54 LCE,Electricidad y aire acondicionado,ETCE/B05-2020-1016 SUMINISTRO DE MATERIALES ELECTRICOS PARA LÍNEAS DE TRANSMISIÓN,INSTITUTO NACIONAL DE ELECTRIFICACIÓN -INDE,EMPRESA ETCEE SISTEMA CENTRAL,IMPORTADORA DE MATERIALES ELECTRICOS SOCIEDAD ANONIMA,0,220892.0,1066,Unidad,1066,False,194 days 21:44:29.000000000
12349720,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,ADQUISICION DE GUANTES DESCARTBLES,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL NACIONAL NICOLASA CRUZ, JALAPA","BOJORQUEZ,MEJIA,,MARIA,CRISTINA",3,49000.0,700,Caja - 100 Unidades,700,False,4 days 00:05:07.000000000
12349755,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Construcción y materiales afines,"TOLDO,ALTO:3 METRO;ANCHO:5METRO;LARGO:10METRO;MATERIAL:LONA IMPERMEABLE;MATERIAL DE LOS TUBOS:HIERRO GALVANIZADO;UNIDAD/UNIDAD(ES).TOLDO CERRADO CON ZIPER Y VENTANA,COLOR BLANCO",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO LOS AMATES, IZABAL",BOUTIQUE PUBLICITARIA SOCIEDAD ANONIMA,2,48220.0,2,Unidad - 1 Unidad,2,False,3 days 22:30:20.000000000
12349771,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,FENOBARBITAL TABLETA 100 MG CANTIDAD 2500 PEDIDO 942/2020 CODIGO IGSS 839,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,POLICLINICA,SERVICIO DE COMERCIO INTERNACIONAL SOCIEDAD ANONIMA,2,1325.0,2500,Unidad - 1 Unidad,2500,False,3 days 20:25:36.000000000
12349828,2020-04-02,2020-05-06,Procedimientos regulados por el artículo 54 LCE,"Transporte, repuestos y combustibles",ETCE/B05-2020-1019 ARRENDAMIENTO DE TRANSPORTE PARA EL TRASLADO DE OPERADORES DEL SISTEMA CENTRAL,INSTITUTO NACIONAL DE ELECTRIFICACIÓN -INDE,EMPRESA ETCEE SISTEMA CENTRAL,"PEREZ,DOMINGUEZ,,MYNOR,ENRIQUE",0,219807.0,1,Unidad,1,False,33 days 22:48:57.000000000
12349852,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Computación y telecomunicaciones,ADQUISICIÓN DE COMPUTADORAS DE ESCRITORIO,CONTRALORÍA GENERAL DE CUENTAS,CONTRALORIA GENERAL DE CUENTAS,"PEREZ,PEREZ,PAREDES,CELMA,EVELYN",13,57065.0,5,Unidad - 1 Unidad,5,False,4 days 00:58:44.000000000
1234986,2011-01-14,2011-02-24,Contrato Abierto (Art. 46 LCE),"Limpieza, fumigación y artículos afines","CONCURSO NACIONAL DE OFERTA DE PRECIOS DNCAE No. 07-2010, PARA EL SUMINISTRO Y ADQUISICIÓN POR PARTE DEL ESTADO, DE PLAGUICIDAS, PAQUETE COMPLEMENTARIO.",MINISTERIO DE FINANZAS PÚBLICAS,DIRECCION GENERAL DE ADQUISICIONES DEL ESTADO,"COMPAÑIA FITOSANITARIOS Y SERVICIOS AFINES, SOCIEDAD ANONIMA.",0,4950000.0,0,,0,False,40 days 23:36:41.000000000
12349860,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,GEL INSTANTANEO PARA DESINFECCION DE MANOS CON EMOLIENTE Y ALCOHOL ETILICO DEL 60 AL 70 % CON EMOLIENTE HUMECTANTE LIBRE DE LAVADO Y SECADO FCO. DE 500 ML. CON DOSIFICADOR INCORPORADO. UNIDAD.,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE MAZATENANGO,"PUREPHARMA, SOCIEDAD ANONIMA",4,88704.0,5561,Envase - 500 Mililitro(ml),5561,False,3 days 23:10:16.000000000
12349879,2020-04-02,2020-04-03,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"40 PREDNISOLONA, JARABE 15 MG/5ML, FRASCO 120 ML, CODIGO IGSS: 319",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO ANTIGUA GUATEMALA, SACATEPEQUEZ",CHEMILCO INTERNACIONAL SOCIEDAD ANONIMA,3,778.0,40,Frasco - 120 Mililitro(ml),40,False,0 days 23:59:07.000000000
12349925,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,FENITOINA SODICA TABLETA O CAPSULA 100 MG CANTIDAD 16200 PEDIDO 943/2020 CODIGO IGSS 848,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,POLICLINICA,"NUEVOS ETICOS NEOETHICALS, SOCIEDAD ANONIMA",5,7938.0,16200,Unidad - 1 Unidad,16200,False,3 days 20:45:05.000000000
1234994,2010-07-21,2010-07-23,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Alimentos y semillas,EVENTO FILETE DE TILAPIA CORRESPONDIENTE AL MES DE AGOSTO 2010; 2149/2010,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL,0,4387.5,130,LIBRA,130,False,1 days 21:54:02.000000000
12349976,2020-04-02,2020-04-13,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Transporte, repuestos y combustibles","CUPONES CANJEABLES DE COMBUSTIBLE GASOLINA Y DIESEL, PARA LOS VEHÍCULOS PROPIEDAD DE LA INGECOP",INSPECCIÓN GENERAL DE COOPERATIVAS -INGECOP-,INSPECCIÓN GENERAL DE COOPERATIVAS -INGECOP-,"UNO GUATEMALA, SOCIEDAD ANONIMA",1,90000.0,300,Unidad,1100,True,11 days 00:01:43.000000000
12349992,2020-04-03,2020-04-06,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"ADQUISICIÓN DE REGULADOR DE VACIO PEDIÁTRICO POR ESTADO DE CALAMIDAD PÚBLICA SEGÚN DECRETO GUBERNATIVO 5-2020, PARA TOMAR CONTROL REFERENTE AL COVID-19. (CORONAVIRUS)",MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,"TOLEDO,ESTRADA,,ALENKA,LAVINIA",2,64602.0,18,Unidad - 1 Unidad,18,False,2 days 17:59:30.000000000
12350095,2020-04-02,2020-04-03,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"265,000 METFORMINA, TABLETA DE LIBERACION MODIFICADA 1000 MG, CODIGO IGSS: 354",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO ANTIGUA GUATEMALA, SACATEPEQUEZ","GLOBAL FARMA, SOCIEDAD ANONIMA",1,76850.0,265000,Unidad - 1 Unidad,265000,False,0 days 23:57:11.000000000
12350109,2020-04-03,2020-04-08,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Otros tipos de bienes o servicios,"SERVICIO DE MANTENIMIENTO CORRECTIVO Y PREVENTIVO AL GENERADOR DE EMERGENCIA CODIGO DE INVENTARIO 314-203-0066, AL SERVICIO DEL RECINTO FISCAL PROPIEDAD DE EMPORNAC.",EMPRESA PORTUARIA NACIONAL SANTO TOMÁS DE CASTILLA -EMPORNAC-,EMPRESA PORTUARIA SANTO TOMAS DE CASTILLA,"HIGUEROS,ACEVEDO,,EDGAR,ISRAEL",3,62500.0,1,Unidad,1,False,4 days 21:49:04.000000000
12350125,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,ACICLOVIR TABLETA 400 MG CANTIDAD 5000 PEDIDO 893/2020 CODIGO IGSS 126,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,POLICLINICA,"NUEVOS ETICOS NEOETHICALS, SOCIEDAD ANONIMA",5,2150.0,5000,Unidad - 1 Unidad,5000,False,3 days 20:46:42.000000000
12350133,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"COD. IGSS 1355 Podofilina en resina de benjui Solución o tintura 20-25%, frasco 10 ml.",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,UNIDAD PERIFERICA ZONA 11,"BIOLOGICOS Y FARMACEUTICOS, SOCIEDAD ANONIMA",1,800.0,16,Frasco - 10 Mililitro(ml),16,False,3 days 22:08:48.000000000
12350141,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Alimentos y semillas,SERVICIO DE ALIMENTACIÓN PROPORCIONADO A PACIENTES HOSPITALIZADOS Y PERSONAL DEL IGSS CONSULTORIO SOLOLA Y SALA ANEXA,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,CONSULTORIO SOLOLA Y SALA ANEXA HOSPITAL NACIONAL,"GUZMAN,PEREZ,TUN,ANDREA,",1,83340.0,435,Ración - 1 Unidad,2735,True,3 days 22:28:01.000000000
12350192,2020-04-13,2020-04-15,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Construcción y materiales afines,"COMPRA DE EQUIPO, ACCESORIOS E INSTALACION DE BOMBA SUMERGIBLE UBICADO EN EL BORBOLLON, ALDEA EL PINO, SAN CARLOS ALZATATE, JALAPA","MUNICIPALIDAD DE SAN CARLOS ALZATATE, JALAPA",DIRECCIÓN MUNICIPAL DE PLANIFICACIÓN,"BALDETTI,CIFUENTES,,ARISTIDES,ALEJANDRO",2,75950.0,1,Unidad,33,True,2 days 03:47:52.000000000
12350206,2020-04-07,2020-04-14,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Papelería y artículos de librería,"ADQUISICIÓN DE TINTAS Y TONERS, SOLICITUD DE PEDIDO 225-2020",MINISTERIO DE SALUD PÚBLICA,"HOSPITAL DE COBAN, ALTA VERAPAZ","CORPORACION NACIONAL PRIME PC, SOCIEDAD ANONIMA",5,15650.0,15,Unidad - 1 Unidad,48,True,6 days 23:20:58.000000000
12350249,2020-04-06,2020-04-13,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,METRONIDAZOL TABLETA O CAPSULA 500 MG CANTIDAD 12200 PEDIDO 894/2020 CODIGO IGSS 148,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,POLICLINICA,"NUEVOS ETICOS NEOETHICALS, SOCIEDAD ANONIMA",3,2562.0,12200,Unidad - 1 Unidad,12200,False,6 days 23:18:20.000000000
12350273,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,COD. IGSS 149 Metoclopramida Tableta o Cápsula 10 mg,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,UNIDAD PERIFERICA ZONA 11,"NUEVOS ETICOS NEOETHICALS, SOCIEDAD ANONIMA",2,342.0,2850,Unidad,2850,False,3 days 22:20:18.000000000
12350303,2020-04-06,2020-04-13,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"KETOTIFENO FUMARATO SOLUCION OFTALMICA AL 0.05%, FRASCO GOTERO 5 ML CANTIDAD 513 PEDIDO 896/2020 CODIGO IGSS 171",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,POLICLINICA,MEDICIN FARMACEUTICA SOCIEDAD ANONIMA,1,38475.0,513,Frasco gotero - 5 Mililitro(ml),513,False,6 days 23:19:26.000000000
12350346,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"PEDIDO 1024, CÓDIGO IGSS 1205 Pilocarpina clorhidrato, Solución oftálmica 4 %,frasco gotero 15 ml",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS ""GERONA""",DROGUERIA AMERICANA SOCIEDAD ANONIMA,1,35750.0,250,Frasco gotero - 15 Mililitro(ml),250,False,3 days 22:18:46.000000000
12350354,2020-04-02,2020-04-03,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,ADQUISICIÓN DE PAQUETE DE REACTIVOS PARA CONTADOR HEMATOLÓGICO POR EL ESTADO DE CALAMIDAD PÚBLICA ¿COVID-19 PARA EL HOSPITAL DE LA AMISTAD JAPÓN GUATEMALA.,MINISTERIO DE SALUD PÚBLICA,HOSPITAL DE LA AMISTAD JAPÓN GUATEMALA,"LABYMED, SOCIEDAD ANONIMA",1,32000.0,4000,Unidad - 1 Unidad,4000,False,0 days 22:04:17.000000000
12350370,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"Adquisición Electrocardiograma Adquisición simultanea: 12 derivaciones; Canales de ritmo: 12; Incluye: Impresora térmica con batería recargable; Uso: Evaluar ritmo y función cardiaca; Velocidad de funcionamiento: 5, 25, 50para el Hospital de la Amistad Japón Guatemala.",MINISTERIO DE SALUD PÚBLICA,HOSPITAL DE LA AMISTAD JAPÓN GUATEMALA,REPRESENTACIONES Y SERVICIOS ELECTROMEDICOS INDUSTRIALES Y DE COMUNICACION S.A.,8,7000.0,1,Unidad - 1 Unidad,1,False,3 days 21:52:22.000000000
12350389,2020-04-02,2020-04-13,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Otros tipos de bienes o servicios,Adquisición de 1000 guías pre pagadas para envío de correspondencia oficial de los Departamentos de Registros Fiscales e Impuestos al Patrimonio de la DICABI,MINISTERIO DE FINANZAS PÚBLICAS,DIRECCION DE CATASTRO Y AVALUO DE BIENES INMUEBLES -DICABI-,"CARGO EXPRESO, SOCIEDAD ANONIMA",1,22000.0,1000,Unidad,1000,False,10 days 21:14:24.000000000
12350400,2020-04-03,2020-04-13,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"EXAMENES ESPECIALES DE PRUEBAS CUTANEAS PARA ALERGIA, PARA PACIENTES DE UNIDAD PERIFERICA ZONA CINCO CORRESPONDIENTE AL PERIODO DEL: 01 DE MAYO AL 31 DE AGOSTO DE 2020",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,UNIDAD PERIFERICA ZONA 5,"COBAR,BENARD,,LUIS,ALBERTO",1,70125.0,85,Unidad - 1 Unidad,85,False,10 days 01:08:28.000000000
1235044,2010-07-21,2010-07-22,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,EVENTO 2145/10 Factor antihemofilico recombinante polvo 250 UI/2.5 ml vial kit.,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,AGENCIA FARMACEUTICA INTERNACIONAL SOCIEDAD ANONIMA,0,88571.43,31,"VIAL, KIT",31,False,0 days 22:08:33.000000000
12350451,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,ADQUISICIÓN DE PRUEBAS DE REACTIVO ANALIZADOR INMUNOLÓGICO CD4 PARA USO EN EL HOSPITAL NACIONAL DE COATEPEQUE,MINISTERIO DE SALUD PÚBLICA,HOSPITAL NACIONAL DE COATEPEQUE,"LABYMED, SOCIEDAD ANONIMA",1,89940.0,12,Caja - 50 Unidades,12,False,3 days 18:46:35.000000000
12350508,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"PEDIDO 1025, CÓDIGO IGSS 2003 Ramipril, Tableta o Cápsula 5 mg",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS ""GERONA""","BAWELL PHARMA, SOCIEDAD ANONIMA",2,43400.0,31000,Unidad - 1 Unidad,31000,False,3 days 18:56:43.000000000
12350516,2020-04-02,2020-04-14,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Alimentos y semillas, Otros tipos de bienes o servicios, Papelería y artículos de librería, Textiles, ropa y calzado","ADQUISICIÓN DE ""MATERIAL LÚDICO PARA EL FORTALECIMIENTO DE ESPACIOS AMIGABLE DE LA UNIDAD PSICOLÓGICA"" DE LA DEFENSORÍA DE LA MUJER INDÍGENA.",DEFENSORIA DE LA MUJER INDIGENA,DEFENSORIA DE LA MUJER INDIGENA,TEACHING TOOLS SOCIEDAD ANONIMA,1,33533.72,52,Unidad,949,True,11 days 21:12:40.000000000
12350524,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,TOMOGRAFIA COMPUTARIZADA AXIAL CONVENCIONAL DE CRANEO O CEREBRAL (PPR 57581),INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ACCIDENTES CEIBAL,"INVERSIONES CERTEK, SOCIEDAD ANONIMA",1,89100.0,270,Unidad - 1 Unidad,270,False,3 days 21:13:48.000000000
12350532,2020-04-02,2020-04-13,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Muebles y mobiliario de oficina,ADQUISICIÓN DE DIEZ ESCRITORIOS TIPO MODULAR,SUPERINTENDENCIA DE ADMINISTRACION TRIBUTARIA -SAT-,DEPARTAMENTO DE COMPRAS Y CONTRATACIONES,"OFICINA & ESTILO, SOCIEDAD ANONIMA",1,56750.0,10,Unidad - 1 Unidad,10,False,10 days 21:41:26.000000000
12350559,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"PEDIDO 1026, CÓDIGO IGSS 2003 Ramipril, Tableta o Cápsula 5 mg",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS ""GERONA""","BAWELL PHARMA, SOCIEDAD ANONIMA",2,4500.0,3000,Unidad - 1 Unidad,3000,False,3 days 22:17:44.000000000
12350591,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),"Textiles, ropa y calzado",ADQUISICIÓN DE CHALECOS TIPO REPORTERO Y GORRAS CON LOGOTIPOS INSTITUCIONALES PARA USO DEL PERSONAL DE INVESTIGACIONES DE SGAIA/PNC.,MINISTERIO DE GOBERNACIÓN,SUBDIRECCIÓN GENERAL DE ANÁLISIS DE INFORMACIÓN ANTINARCÓTICA DE LA POLICÍA NACIONAL CIVIL,"GRUPO CENTROAMERICANO GEB, SOCIEDAD ANONIMA",4,63000.0,20,Unidad - 1 Unidad,400,True,4 days 02:44:55.000000000
1235060,2010-07-26,2010-08-06,Cotización (Art. 38 LCE),Construcción y materiales afines,"MEJORAMIENTO (CARRILERAS) CARRETERA, ALDEA LOS PLATANITOS HACIA LOS ACHIOTES, MORAZAN EL PROGRESO","MUNICIPALIDAD DE MORAZAN, EL PROGRESO",OFICINA MUNICIPAL DE PLANIFICACION,"CONSTRUCTORA TOTAL, SOCIEDAD ANONIMA",0,103000.0,500,METROS LINEALES,500,False,10 days 12:25:24.000000000
12350605,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,HEMODIALISIS INTRAHOSPITALARIA (PPR 70678),INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ACCIDENTES CEIBAL,NIPRO MEDICAL CORPORATION - SUCURSAL DE GUATEMALA,2,77045.0,95,Unidad - 1 Unidad,95,False,3 days 21:14:43.000000000
12350613,2020-04-02,2020-04-03,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"GUANTE DESCARTABLE DE LATEX, NO ESTERIL, CON TACO, CAJA DE 100 UNIDADES, GRANDE, CAJA",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE ESCUINTLA,IMPORTADORA MEDICA FARMACEUTICA ODONTOLOGICA HOSPITALARIA SOCIEDAD ANONIMA,2,10620.0,177,Caja - 100 Unidades,177,False,1 days 00:47:21.000000000
12350656,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Papelería y artículos de librería,ADQUISICIÓN DE GAFETES DE IDENTIFICACIÓN PARA LOS DISTRITOS DE LA DIRECCIÓN DE ÁREA DE SALUD DE SAN MARCOS.,MINISTERIO DE SALUD PÚBLICA,DIRECCIÓN DE ÁREA DE SALUD DE SAN MARCOS,"MEDINA,CHAVARRIA,SON,BETSSY,GRICELDA",4,18470.0,1847,Unidad - 1 Unidad,1847,False,3 days 19:37:10.000000000
12350710,2020-04-03,2020-04-06,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"ADQUISICIÓN DE CÁMARAS CEFÁLICAS POR ESTADO DE CALAMIDAD PÚBLICA SEGÚN DECRETO GUBERNATIVO 5-2020, PARA TOMAR CONTROL REFERENTE AL COVID-19. (CORONAVIRUS).",MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,"FABRICA ENSAMBLADORA E IMPORTADORA MEDICA, SOCIEDAD ANONIMA",1,16500.0,10,Unidad - 1 Unidad,30,True,2 days 19:29:23.000000000
12350753,2020-04-02,2020-04-03,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,100 VISOR: ACRÍLICO; TAMAÑO: ESTÁNDAR; USO: INDUSTRIAL; CODIGO IGSS: S/C,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO ANTIGUA GUATEMALA, SACATEPEQUEZ","SOLUCION GT, SOCIEDAD ANONIMA",2,14000.0,100,Unidad - 1 Unidad,100,False,1 days 00:08:10.000000000
12350761,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"PEDIDO 1042, CÓDIGO IGSS 637 Propanolol clorhidrato, Tableta 40 mg",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS ""GERONA""","NUEVOS ETICOS NEOETHICALS, SOCIEDAD ANONIMA",3,900.0,9000,Unidad - 1 Unidad,9000,False,3 days 22:16:35.000000000
1235079,2010-07-21,2010-07-22,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,EVENTO 2146/10 Salbutamol sol. Para nebulización 5Mg/Ml frasco 10-20 Ml.,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,"SOLIS,GONZALEZ,,JORGE,ALFREDO",0,19250.0,2000,frasco,2000,False,0 days 22:07:02.000000000
12350850,2020-04-02,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Otros tipos de bienes o servicios,ADQUISICIÓN DE TOLDOS PARA USO EN VARIOS CENTROS A CARGO DE LA SECRETARIA DE BIENESTAR SOCIAL DE LA PRESIDENCIA,SECRETARÍA DE BIENESTAR SOCIAL DE LA PRESIDENCIA DE LA REPÚBLICA,SECRETARIA DE BIENESTAR SOCIAL DE LA PRESIDENCIA,"VILLAMAR,RAMIREZ,,TOMAS,",4,88500.0,12,Unidad - 1 Unidad,12,False,4 days 20:02:00.000000000
12350885,2020-04-02,2020-04-06,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,"PEDIDO 1044, CÓDIGO IGSS 10516 Tiotropio bromuro, Cápsula con polvo para inhalación o Cápsulas para inhalación 18 mcg con dispositivo para inhalación",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"UNIDAD DE CONSULTA EXTERNA DE ESPECIALIDADES MEDICO-QUIRURGICAS ""GERONA""","J.I. COHEN, SOCIEDAD ANONIMA",2,49995.0,6060,Unidad - 1 Unidad,6060,False,3 days 18:56:07.000000000
12350893,2020-04-02,2020-04-03,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"51,400 ATORVASTATINA, TABLETA 20 MG, CODIGO IGSS: 433",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO ANTIGUA GUATEMALA, SACATEPEQUEZ",LABORATORIOS Y DROGUERIA PHARMADEL SOCIEDAD ANONIMA,2,51400.0,51400,Unidad - 1 Unidad,51400,False,0 days 23:28:21.000000000
12350907,2020-04-02,2020-04-03,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),Salud e insumos hospitalarios,"EQUIPO DE PROTECCIÓN INDIVIDUAL DESCARTABLE QUE CONTIENE: TRAJE PROTECTOR, MASCARILLA N95, GUANTES, GORRO, PROTECCIÓN OCULAR Y COBERTOR DE ZAPATOS TALLA L",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE ESCUINTLA,"SOLIS,GONZALEZ,,JORGE,ALFREDO",1,18900.0,100,Unidad - 1 Unidad,100,False,1 days 00:42:55.000000000
12350915,2020-04-03,2020-04-07,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),Salud e insumos hospitalarios,COD. IGSS 120 Albendazol Tableta o Tableta masticable 200 mg,INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,UNIDAD PERIFERICA ZONA 11,"NUEVOS ETICOS NEOETHICALS, SOCIEDAD ANONIMA",3,28.0,100,Unidad - 1 Unidad,100,False,3 days 23:53:15.000000000
